node_id,CONSUM,code
29013,3619,PR0003196
29017,3619,PR0003195
29018,1715,PR0003194
29022,2440,PR0003193
29028,20590,PR0003192
29033,18088,PR0003191
29035,2556,PR0003320
29041,12714,PR0003190
29047,2682,PR0003189
29053,5348,PR0003050
29057,7038,PR0003048
29060,93,PR0003047
29062,93,PR0003046
29064,71858,PR0005540
29072,71858,PR0003045
29073,71858,PR0003043
29076,71858,PR0003042
29081,71858,PR0003041
29085,156,PR0003040
29087,156,PR0030019
29090,510,PR0030018
29096,1465,PR0003015
29101,13244,PR0020116
29104,0,PR0020196
29109,0,PR0003023
29130,75,PR0003024
29131,17,PR0005588
29132,38,PR0005589
29133,61,PR0005590
29134,66,PR0003026
29135,23,PR0003025
2921,636,PR0020802
29215,33264,PR0020495
29222,438,PR0020676
29228,0,PR0020492
29229,36,PR0020491
29230,72,PR0002803
29236,592,PR0020499
29237,440,PR0020500
29238,440,PR0020501
29239,796,PR0020503
29240,72,PR0020490
29241,628,PR0020489
29251,1550,PR0020486
29253,432,PR0021083
29254,186,PR0021098
29257,0,PR0021086
29264,0,PR0021084
29265,0,PR0021085
29266,0,PR0021087
29267,0,PR0021088
2927,576,PR0020801
2937,336,PR0020799
29516,1212,PR0020485
2958,23389,PR0024076
2961,23389,PR0024075
2965,159,PR0024074
29710,76050,PR0020506
29711,76050,PR0020505
2972,702,PR0024073
2979,9268,PR0024072
29794,164,PR0001042
29798,2952,PR0020483
29799,6480,PR0020482
29800,0,PR0020481
29803,8232,PR0020479
2982,9268,PR0024071
29881,0,PR0000246
29910,6,PR0020476
29912,556,PR0020477
29936,57,PR0020474
29937,57,PR0020473
29938,165,PR0020472
29939,132,PR0020471
3009,13518,PR0024065
3011,115,PR0024064
30189,288,PR0022068
30191,21,PR0020453
30216,2610,PR0020452
30222,3032,PR0020451
30224,590,PR0020449
30230,88,PR0003146
30231,50,PR0020447
30232,48,PR0003145
30233,48,PR0020448
30243,436,PR0020445
30256,145,PR0020444
30268,144,PR0020439
30269,32,PR0020438
30270,70,PR0020437
30285,176,PR0020436
30286,360,PR0020435
30287,9285,PR0020434
30291,13923,PR0020433
30294,17640,PR0020432
30296,184,PR0022067
30301,150,PR0020430
30302,4068,PR0020431
3032,630,PR0020716
30323,520,PR0020424
30339,6749,PR0021095
30340,6749,PR0021096
30341,6749,PR0021097
30343,26795,PR0022057
30344,26795,PR0022058
30345,26795,PR0022059
30346,26795,PR0022060
30348,892038,PR0020423
30350,44,PR0030011
30368,44,PR0020421
3038,76,PR0000479
30386,2730,PR0020420
3039,1778,PR0022648
30390,30570,PR0005539
30393,71858,PR0005538
30395,21450,PR0005536
30397,21450,PR0005535
30399,165,PR0005534
3040,114,PR0000486
30401,156,PR0005533
30402,336,PR0003019
30409,156,PR0003017
30410,1710,PR0003016
30411,308,PR0003012
30412,32,PR0003014
30421,156,PR0003036
30422,610,PR0003034
30423,204,PR0003033
30424,120,PR0003032
30425,156,PR0003035
30426,124,PR0003018
30432,90,PR0030015
30447,156,PR0005532
30449,610,PR0010793
30453,336,PR0010792
30455,124,PR0010791
30456,156,PR0010130
30461,1241,PR0010129
30462,98,PR0010128
30467,0,PR0010127
30471,92,PR0010126
30475,0,PR0010125
30476,0,PR0010124
30477,72,PR0010123
30479,5665,PR0010122
30483,5665,PR0010121
30484,46,PR0010120
30486,46,PR0010119
30488,46,PR0010118
30489,46,PR0010117
30494,1,PR0010133
30495,0,PR0010134
30496,0,PR0010135
30497,0,PR0010136
30498,11816,PR0010137
30500,11816,PR0010139
30501,11816,PR0010138
30506,528,PR0010147
30507,528,PR0010148
30508,528,PR0010149
30509,11816,PR0010146
30511,528,PR0010150
30512,7,PR0010152
30513,7,PR0010151
30514,288,PR0010167
3052,3480,PR0024063
30522,288,PR0010172
30523,63,PR0010168
30528,288,PR0030000
30532,54,PR0010182
30533,54,PR0010180
30534,288,PR0010187
30535,54,PR0010183
30537,54,PR0010184
30546,78,PR0010189
30552,78,PR0030006
30553,666,PR0030005
30556,666,PR0030004
30558,666,PR0030003
30561,666,PR0030002
30563,63,PR0030001
30565,102,PR0002836
30566,956,PR0020416
30580,4361,PR0020412
30581,33960,PR0020413
30582,33960,PR0020414
30583,33960,PR0020415
30597,2590,PR0020411
30603,1530,PR0020410
3062,3060,PR0024062
30625,357,PR0020409
30626,869,PR0002046
30627,869,PR0002047
30630,357,PR0002045
3065,7168,PR0024061
30684,235,PR0020400
30685,140,PR0020404
30686,34230,PR0020405
30687,34230,PR0020406
30691,350,PR0020402
30692,69,PR0020403
30696,80613,PR0000510
30699,1092,PR0001001
30702,1092,PR0000508
30703,1092,PR0000507
30706,1092,PR0001000
30708,1092,PR0000506
30713,1562,PR0000505
30716,650,PR0000504
30718,1180,PR0000502
30722,26,PR0000501
30724,26,PR0005607
30726,490,PR0030013
30729,124,PR0000327
30731,124,PR0020002
30732,124,PR0010779
30734,798,PR0030012
30736,1746,PR0005245
30739,1746,PR0005248
30741,451,PR0003592
30743,62,PR0003591
30749,490,PR0005247
30752,32,PR0005249
30753,213,PR0005250
30759,3,PR0005251
30765,177,PR0005252
30766,180,PR0020422
30770,1344,PR0005253
30773,30,PR0005254
30776,200,PR0005605
30778,452,PR0005267
30780,36,PR0005255
30782,36,PR0005256
30786,452,PR0005257
30790,2240,PR0005522
30792,2452,PR0005521
30794,2452,PR0005520
30796,820,PR0005519
30797,1078,PR0005518
3080,621,PR0024060
30800,217,PR0005517
30805,217,PR0005515
30808,217,PR0005516
30812,168,PR0005514
30815,168,PR0005513
30817,625,PR0005512
30819,625,PR0005511
30821,625,PR0005510
30823,10,PR0005509
30825,10,PR0005508
30826,220,PR0005507
30829,220,PR0005506
30831,220,PR0005505
30832,220,PR0005504
30835,35,PR0005503
30837,35,PR0010718
30839,35,PR0005502
30841,35,PR0005501
30843,52,PR0005500
30845,52,PR0005499
30847,195,PR0005498
30850,354,PR0005497
30851,354,PR0005496
30852,200,PR0005495
30853,200,PR0005483
30855,200,PR0005492
30857,200,PR0000403
30858,200,PR0005493
30863,200,PR0005494
30869,3280,PR0020399
3088,260,PR0001754
30881,76050,PR0020398
30882,76050,PR0020397
30883,76050,PR0020396
30884,76050,PR0020395
30885,76050,PR0020394
30887,12562,PR0030014
30905,28,PR0020370
30908,812,PR0030065
30909,110,PR0050006
3093,3480,PR0024059
30959,1107,PR0020381
31010,525,PR0020369
31065,69212,PR0050004
31092,4354,PR0003890
31105,5454,PR0020392
31113,20263,PR0020336
31172,210,PR0020338
31173,210,PR0020337
31177,1220,PR0022065
31178,1220,PR0022064
31179,1220,PR0022063
31194,1064,PR0020335
312,26001,PR0024319
31222,256,PR0005126
31226,893,PR0003219
31227,893,PR0003220
31230,893,PR0003218
31235,20,PR0003217
31239,20,PR0003216
31241,20,PR0003215
31243,360,PR0003214
31246,360,PR0003213
31248,360,PR0003212
31250,17900,PR0003211
31255,17900,PR0003210
31256,17900,PR0003209
3127,6112,PR0024058
3129,6112,PR0024057
313,80,PR0024320
3131,6112,PR0024056
3155,850,PR0011055
3162,3640,PR0030349
31642,2320,PR0022051
31643,332,PR0001427
31644,312,PR0020334
3165,360,PR0024052
3170,21,PR0024051
31942,20,PR0020331
32002,4356,PR0020327
32016,4230,PR0020326
32025,184,PR0020325
32040,24,PR0020323
32061,114,PR0020293
32082,5719,PR0020321
32084,24,PR0020322
32125,110,PR0020299
32126,0,PR0020300
32127,0,PR0020301
32128,56,PR0020302
32129,270,PR0020303
32130,270,PR0020304
32131,1224,PR0020292
32143,144,PR0020295
32146,200,PR0020294
32147,144,PR0020296
32148,160,PR0020297
3216,3696,PR0024044
32165,930,PR0020305
32166,0,PR0020320
32167,348,PR0020319
32168,1881,PR0020315
32169,172,PR0020317
3217,3696,PR0024045
32170,56,PR0020316
32171,232,PR0020318
32172,17,PR0020314
32173,452,PR0020312
32174,452,PR0020313
32175,20,PR0020308
32176,46,PR0020307
32177,46,PR0020306
32181,36,PR0020309
32184,36,PR0020310
32185,2,PR0020311
32192,520,PR0020288
32196,520,PR0020290
32197,520,PR0020289
32207,520,PR0020287
32213,999,PR0020291
32223,40,PR0001066
32240,1344,PR0010974
32247,44,PR0000306
32261,100,PR0020285
32262,0,PR0020284
32263,0,PR0020283
32264,0,PR0020282
32265,300,PR0020281
32266,300,PR0020280
32268,203,PR0020279
3227,3696,PR0024043
32280,46,PR0003143
32282,3619,PR0020275
32285,15353,PR0003142
32288,36,PR0030009
32290,93,PR0003011
32295,93,PR0005276
32297,21450,PR0005565
32298,21450,PR0005564
32300,1060,PR0005562
32301,630,PR0005561
32302,6,PR0005560
32304,6,PR0003075
32309,6,PR0005559
3231,3696,PR0024042
32310,2,PR0005558
32312,2,PR0005557
32313,2,PR0005556
32316,98,PR0005554
32318,99,PR0005553
3232,3696,PR0024041
32320,32,PR0005552
32321,621,PR0005551
32322,54,PR0005550
32324,459,PR0005549
32325,357,PR0005548
32327,92,PR0005547
32328,696,PR0005546
32331,220,PR0005544
32332,220,PR0005545
32334,1168,PR0005543
32336,1548,PR0005542
3234,3696,PR0024040
32345,115,PR0002053
32352,115,PR0002048
32354,115,PR0002051
32356,115,PR0002069
32358,74,PR0002068
3236,3696,PR0024039
32360,74,PR0002080
32362,0,PR0002078
32364,75,PR0002067
32366,420,PR0002077
32368,300,PR0002066
32370,730,PR0002065
32372,22,PR0002064
32375,38514,PR0005296
32376,38514,PR0005297
32377,38514,PR0005300
3238,3696,PR0024038
32381,108,PR0005531
32382,108,PR0005295
32386,3480,PR0005294
32387,3480,PR0005292
32391,4375,PR0005290
32396,3696,PR0005289
32399,3696,PR0005288
3240,3696,PR0024036
32400,96,PR0005287
32405,96,PR0005286
32407,40912,PR0005285
3241,3696,PR0024037
32420,29,PR0005284
32430,2,PR0005283
32432,3342,PR0005282
32438,1684,PR0005281
3244,3696,PR0024035
32444,2240,PR0005523
32445,2328,PR0005280
32451,105,PR0004076
32458,180,PR0004077
32459,24,PR0001682
3246,3696,PR0024034
32461,175,PR0001683
32464,312,PR0001527
32465,1068,PR0001495
32469,5478,PR0004066
3247,3696,PR0024033
32471,5478,PR0004067
32473,5478,PR0004068
32475,5478,PR0004069
32477,5478,PR0004070
32479,90,PR0004071
32481,90,PR0004072
32482,12512,PR0004073
32487,12512,PR0004074
32489,1000,PR0004075
3249,4620,PR0024032
32498,2486,PR0005278
32503,273,PR0001493
32505,635,PR0001476
32508,4510,PR0001660
32509,2486,PR0001181
32510,430,PR0001494
32531,584,PR0020274
32532,999,PR0020273
32533,520,PR0020272
3256,96,PR0024031
3258,96,PR0024029
3259,96,PR0024030
3283,0,PR0000562
3292,102,PR0022700
3293,10,PR0005258
3339,1300,PR0024028
3341,3528,PR0024026
3342,9680,PR0024027
3346,1300,PR0024025
3348,1300,PR0024024
3351,3528,PR0024023
3352,16842,PR0024022
3354,17805,PR0024021
3355,17805,PR0024020
3379,3696,PR0003382
338,116,PR0024225
3380,3696,PR0024016
3381,120,PR0024011
33863,42,PR0020269
33868,1312,PR0000780
33869,10710,PR0000779
33870,297,PR0000778
33872,680,PR0000776
33873,210,PR0000777
33878,40494,PR0002310
33880,10116,PR0005341
33884,2292,PR0023287
33886,63,PR0005163
33887,63,PR0005164
33888,63,PR0005165
33889,63,PR0005166
33890,63,PR0005167
33891,63,PR0005168
33892,63,PR0005169
33894,63,PR0005170
33895,63,PR0005171
33896,63,PR0005172
33897,63,PR0005173
33898,63,PR0005174
33899,63,PR0005175
33900,63,PR0005187
33901,63,PR0005176
33902,63,PR0005177
33903,63,PR0005178
33904,63,PR0005179
33905,63,PR0005180
33906,63,PR0005181
33907,63,PR0005182
33908,63,PR0005158
33909,63,PR0005467
33911,63,PR0005159
33912,63,PR0005160
33913,63,PR0005162
33914,63,PR0005161
33915,40494,PR0004835
33916,40494,PR0004837
33917,40494,PR0004845
33918,2286,PR0004846
33919,2286,PR0004855
33920,2286,PR0004856
33921,2286,PR0004857
33922,2286,PR0004858
33923,63,PR0004859
33924,63,PR0005115
33925,63,PR0005114
33926,63,PR0005113
33927,63,PR0004860
33928,63,PR0004861
33929,63,PR0004862
33930,63,PR0005157
33931,63,PR0004864
33932,63,PR0004863
33936,40494,PR0004834
33937,40494,PR0004832
33938,40494,PR0004815
33941,40494,PR0004812
33943,40494,PR0004813
33944,40494,PR0004799
33948,40494,PR0004805
33949,40494,PR0004795
33950,40494,PR0004796
33951,40494,PR0004810
33952,40494,PR0004793
33953,40494,PR0002491
33956,40494,PR0002304
33957,40494,PR0002309
33958,40494,PR0002308
33959,40494,PR0002307
33963,40494,PR0002305
33964,40494,PR0002306
33965,40494,PR0002313
33966,40494,PR0002312
33967,40494,PR0002311
33968,15,PR0002314
33970,15,PR0002315
33971,15,PR0002318
33974,15,PR0002319
33978,5880,PR0002324
33979,975,PR0002325
33980,12562,PR0002326
33983,729,PR0002327
33984,810,PR0002328
33985,34,PR0002233
33986,248,PR0002230
33991,189,PR0030061
33992,670,PR0015109
33994,16,PR0005633
34010,8832,PR0001132
34014,510,PR0001133
34029,2101,PR0001134
34031,0,PR0001129
34036,648,PR0001128
34042,228,PR0004343
34064,648,PR0001126
34067,510,PR0000981
34068,16,PR0005609
34069,16,PR0050030
34070,192,PR0050025
34071,882,PR0050023
34073,882,PR0050021
34074,264,PR0050020
34076,34,PR0050019
34077,34,PR0050018
34079,22268,PR0050017
34080,105,PR0050016
34081,525,PR0050014
34082,525,PR0050015
34083,525,PR0050013
34084,110,PR0050011
34085,110,PR0050012
34086,28,PR0050010
34087,0,PR0050009
34088,1448,PR0050008
34089,33,PR0050007
34090,108,PR0050005
34091,4248,PR0050003
34092,4248,PR0050002
34093,4356,PR0050001
34094,1302,PR0020014
34095,4356,PR0020015
34096,3199,PR0020013
34097,1796,PR0020012
34098,2120,PR0020011
34099,204,PR0020010
34100,64,PR0020009
34101,399,PR0020008
34102,56,PR0020007
34103,8512,PR0020006
34104,162,PR0020005
34105,0,PR0002221
34106,248,PR0002231
34108,17805,PR0002536
34109,17805,PR0002537
34110,664,PR0002538
34111,189,PR0002539
34112,2322,PR0002540
34113,2322,PR0002541
34114,2040,PR0002542
34115,10370,PR0002543
34116,10370,PR0002544
34117,10370,PR0002545
34118,10370,PR0002546
34119,10370,PR0002547
34120,10370,PR0002548
34121,10370,PR0002549
34122,3780,PR0002550
34124,120,PR0002551
34125,2600,PR0001425
34127,2065,PR0001422
34128,9108,PR0001417
34129,4004,PR0001410
34130,2408,PR0001426
34131,2415,PR0001407
34132,2030,PR0001502
34133,3267,PR0001406
34134,3267,PR0001404
34135,3267,PR0001405
34136,655,PR0001430
34137,3048,PR0001504
34139,14220,PR0001510
34140,7140,PR0001513
34142,5292,PR0001516
34144,500,PR0001517
34146,104,PR0001518
34148,726,PR0001519
34150,3510,PR0001520
34152,1576,PR0001523
34153,255,PR0001551
34155,168,PR0001550
34156,1752,PR0001521
34158,1752,PR0001708
34159,1752,PR0001522
34160,80,PR0001549
34162,124,PR0001559
34163,100,PR0001564
34164,7973,PR0001574
34165,634,PR0001577
34166,78,PR0001579
34167,13345,PR0001740
34168,5640,PR0001581
34169,45468,PR0001731
34170,534,PR0001582
34171,96,PR0001733
34172,96,PR0001735
34173,36,PR0005324
34174,36,PR0005323
34175,36,PR0005322
34176,36,PR0005321
34177,36,PR0005320
34180,8,PR0005317
34182,0,PR0005318
34183,4,PR0005477
34184,6264,PR0005316
34185,0,PR0005314
34186,280,PR0005313
34187,4365,PR0005310
34189,4365,PR0005311
34190,4365,PR0005309
34193,381,PR0000525
34194,378,PR0005134
34196,34,PR0005135
34198,648,PR0005136
34199,5707,PR0000529
34200,756,PR0005125
34202,3880,PR0000531
34203,1881,PR0000532
34205,19805,PR0005330
34206,360,PR0005329
34208,360,PR0005328
34209,12,PR0005327
3421,36,PR0020591
34211,36,PR0005325
34212,0,PR0005326
34214,0,PR0005485
34216,192,PR0005608
34217,882,PR0003707
34218,192,PR0003717
34219,21,PR0005610
3422,3696,PR0020589
34220,6,PR0005611
34221,6,PR0005612
34222,10,PR0003822
34223,58,PR0003821
34224,287,PR0005478
34225,115,PR0004321
34226,210,PR0004322
34227,480,PR0004323
34228,230,PR0004319
34229,98,PR0004324
34230,848,PR0005491
34231,340,PR0004325
34232,434,PR0004326
34233,228,PR0004342
34234,20735,PR0004253
34240,10788,PR0001117
34248,450,PR0000260
3425,3696,PR0004495
34255,892038,PR0003231
34257,2044,PR0010495
3426,3696,PR0023979
34269,150,PR0001348
34276,896,PR0001136
34282,1053,PR0001343
34284,3152,PR0001115
34285,580,PR0000966
34286,6552,PR0020004
34288,3348,PR0002195
34289,1015,PR0002197
34291,38,PR0002199
34292,2751,PR0002201
34294,1098,PR0002212
34295,2036,PR0002485
34297,2286,PR0000681
34299,2286,PR0000677
34301,500,PR0000676
34302,2010,PR0000671
34304,2783,PR0000666
34306,1386,PR0000802
34311,1176,PR0000799
34315,2562,PR0000797
34317,0,PR0000792
34319,0,PR0000791
34325,0,PR0000822
34326,2853,PR0000740
34328,645,PR0000746
34329,1980,PR0000798
34332,0,PR0000785
34333,771,PR0000790
34334,0,PR0023833
34341,96,PR0005141
34347,240,PR0005140
34349,172,PR0005139
34352,896,PR0005138
34355,850,PR0000523
34356,3927,PR0005133
34357,896,PR0005244
34359,141,PR0000533
34361,616,PR0000832
34362,3621,PR0001460
34363,3520,PR0001461
34368,24890,PR0001462
34369,2610,PR0001326
34371,17460,PR0001341
34374,144,PR0001346
34375,3991,PR0005472
34376,9685,PR0001344
34377,1353,PR0001345
34378,1056,PR0001352
34379,10912,PR0001349
34380,0,PR0005109
34381,0,PR0000625
34382,200,PR0000631
34383,200,PR0005471
34385,0,PR0000623
34386,80613,PR0005152
34387,240,PR0005150
34390,240,PR0000601
34391,0,PR0000602
34395,312,PR0000735
34396,520,PR0000734
34400,232,PR0000733
34401,2286,PR0005149
34403,4272,PR0000689
34406,8175,PR0000680
34412,1272,PR0005146
34414,459,PR0000732
34415,1608,PR0005147
34417,3987,PR0005299
34418,820,PR0005145
34420,11420,PR0000736
34426,195,PR0000737
34427,3465,PR0002483
34428,3465,PR0002640
34429,3465,PR0005604
34433,892038,PR0003232
34436,6,PR0003230
34437,2436,PR0003229
34438,2436,PR0003228
34439,17900,PR0003294
34440,2436,PR0003227
34441,30229,PR0003225
34442,30229,PR0003224
34443,892038,PR0005143
34527,208,PR0020250
34528,208,PR0020249
34532,168,PR0000340
34535,168,PR0020247
34541,138,PR0020246
34542,350,PR0020245
34543,350,PR0020244
34544,460,PR0020243
34545,460,PR0020242
3457,3696,PR0023945
34588,520,PR0020232
34589,520,PR0020231
34595,1185,PR0022050
34596,1185,PR0022049
346,440,PR0000377
34608,1107,PR0020230
34609,1107,PR0020229
34610,312,PR0020228
34612,378,PR0020227
34626,2682,PR0022048
34637,171,PR0020226
34682,112,PR0020264
34683,112,PR0020266
34684,112,PR0020265
34698,46139,PR0030060
34716,2952,PR0020203
34717,6480,PR0020202
34721,1805,PR0020201
34723,4004,PR0020200
34726,17900,PR0020199
34727,6921,PR0020198
34730,104,PR0020197
34737,13244,PR0020195
34738,13244,PR0020194
34749,13345,PR0020193
34751,44758,PR0020192
34752,8224,PR0020191
34760,108,PR0020190
34762,10,PR0020189
34763,10,PR0020188
34767,66,PR0020187
34803,1060,PR0020186
34808,616,PR0020185
3482,51,PR0024015
34821,46228,PR0020184
34823,8224,PR0020183
34825,44758,PR0020182
34826,44758,PR0020181
34827,46228,PR0020180
34828,9645,PR0020179
34830,8224,PR0020178
34832,4344,PR0020177
34834,4344,PR0020176
34835,13345,PR0020175
34837,13345,PR0020174
34839,4344,PR0020173
34841,17300,PR0020172
34843,17300,PR0020171
34845,17300,PR0020170
34847,17300,PR0020169
34848,120,PR0020168
3486,0,PR0020741
34892,40,PR0020167
34893,8,PR0020166
34895,42,PR0020165
3491,3234,PR0020739
34910,6,PR0020162
34919,744,PR0020161
34927,40480,PR0020160
34947,1548,PR0020157
34954,59200,PR0020156
34957,0,PR0020155
34959,0,PR0020154
34960,0,PR0020153
34963,0,PR0020152
34965,0,PR0020151
34966,0,PR0020150
34971,69,PR0005308
35002,90,PR0020149
35008,33,PR0020148
35016,94,PR0020147
35022,11110,PR0020146
3503,200,PR0024014
35030,455,PR0020145
35033,82,PR0020144
35050,200,PR0020143
35056,39,PR0020142
35079,5568,PR0020141
35087,2344,PR0020140
35095,116,PR0020097
351,186,PR0024318
35128,10710,PR0020260
